100, 0, -13.4539
0, 0, 6.2073
-20, 0, 1.12104e-44
-20, -20, 200
100, -20, 193.4257
100, 20, -216.4609
23.8, 20, -74.3511
98.9247, 0, -11.7531
97.8495, 0, -9.85165
96.7742, 0, -8.10766
95.6989, 0, -6.36934
94.6237, 0, -4.6658
93.5484, 0, -3.13359
92.4731, 0, -1.93388
91.3979, 0, -1.20763
90.3226, 0, -1.18602
89.2473, 0, 0.977963
88.172, 0, 3.44355
87.0968, 0, 5.11666
86.0215, 0, 6.53666
84.9462, 0, 7.70778
83.871, 0, 8.72362
82.7957, 0, 9.78238
81.7204, 0, 11.557
80.6452, 0, 14.7618
79.5699, 0, 16.0193
78.4946, 0, 13.3937
77.4194, 0, 11.9832
76.3441, 0, 11.3455
75.2688, 0, 10.8725
74.1936, 0, 10.4878
73.1183, 0, 10.2524
72.043, 0, 10.2536
70.9677, 0, 10.4827
69.8925, 0, 10.3858
68.8172, 0, 9.65856
67.7419, 0, 8.83873
66.6667, 0, 8.24676
65.5914, 0, 7.86509
64.5161, 0, 7.61401
63.4409, 0, 7.44632
62.3656, 0, 7.46809
61.2903, 0, 8.24582
60.2151, 0, 9.63754
59.1398, 0, 8.91281
58.0645, 0, 7.48573
56.9892, 0, 6.95168
55.914, 0, 6.86758
54.8387, 0, 6.90144
53.7634, 0, 7.06068
52.6882, 0, 7.51525
51.6129, 0, 8.81667
50.5376, 0, 11.4541
49.4624, 0, 11.2023
48.3871, 0, 8.2951
47.3118, 0, 6.8397
46.2366, 0, 6.21069
45.1613, 0, 5.84532
44.086, 0, 5.55339
43.0108, 0, 5.2687
41.9355, 0, 5.10836
40.8602, 0, 5.09815
39.7849, 0, 4.98936
38.7097, 0, 5.85112
37.6344, 0, 6.72754
36.5591, 0, 7.8392
35.4839, 0, 8.95799
34.4086, 0, 10.0456
33.3333, 0, 11.1578
32.2581, 0, 12.4459
31.1828, 0, 14.2135
30.1075, 0, 16.1882
29.0323, 0, 15.7509
27.957, 0, 15.3194
26.8817, 0, 15.4641
25.8065, 0, 15.7953
24.7312, 0, 16.1377
23.6559, 0, 16.4035
22.5806, 0, 16.4901
21.5054, 0, 16.2451
20.4301, 0, 15.6336
19.3548, 0, 15.9402
18.2796, 0, 16.8113
17.2043, 0, 17.3846
16.129, 0, 17.6632
15.0538, 0, 17.7642
13.9785, 0, 17.7606
12.9032, 0, 17.7023
11.828, 0, 17.6733
10.7527, 0, 18.0745
9.67742, 0, 20.7119
8.60215, 0, 18.8193
7.52688, 0, 18.6714
6.45161, 0, 18.9897
5.37634, 0, 19.7034
4.30108, 0, 16.2016
3.22581, 0, 17.8833
2.15054, 0, 14.2779
1.07527, 0, 12.9585
-1.05263, 0, 11.3133
-2.10526, 0, 11.9561
-3.15789, 0, 11.3803
-4.21053, 0, 10.2858
-5.2632, 0, 8.8803
-6.3158, 0, 7.2366
-7.3684, 0, 5.3945
-8.4211, 0, 3.38
-9.4737, 0, 1.1889
-10.5263, 0, 0.24635
-11.5789, 0, 0.589812
-12.6316, 0, 0.790003
-13.6842, 0, 0.882493
-14.7368, 0, 0.889176
-15.7895, 0, 0.824295
-16.8421, 0, 0.69774
-17.8947, 0, 0.516279
-18.9474, 0, 0.28422
-20, -1, 9.5
-20, -2, 19
-20, -3, 28.5
-20, -4, 38
-20, -5, 47.5
-20, -6, 57
-20, -7, 66.5
-20, -8, 76
-20, -9, 85.5
-20, -10, 100
-20, -11, 114.5
-20, -12, 124
-20, -13, 133.5
-20, -14, 143
-20, -15, 152.5
-20, -16, 162
-20, -17, 171.5
-20, -18, 181
-20, -19, 190.5
-18.92857, -20, 200.3489
-17.85714, -20, 200.6977
-16.78572, -20, 201.0466
-15.71429, -20, 201.3954
-14.64286, -20, 201.7443
-13.57143, -20, 202.0932
-12.5, -20, 202.442
-11.42857, -20, 202.7909
-10.35714, -20, 203.1397
-9.285714, -20, 203.4718
-8.214286, -20, 203.7955
-7.142857, -20, 204.1192
-6.071429, -20, 204.443
-5, -20, 204.7667
-3.928571, -20, 205.0904
-2.857143, -20, 205.4141
-1.785714, -20, 205.7378
-0.7142857, -20, 206.0615
